2026-04-23 10:29:18.775 [main] INFO  com.idea.BankCopilotApplication-Starting BankCopilotApplication using Java 23.0.2 with PID 63267 (/Users/qi.wangwq/IdeaProjects/BankCopilot/bank-copilot/target/classes started by qi.wangwq in /Users/qi.wangwq/IdeaProjects/BankCopilot)
2026-04-23 10:34:42.299 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:34:42.352 [http-nio-8081-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-23 10:34:42.856 [http-nio-8081-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2b53ce3b
2026-04-23 10:34:42.858 [http-nio-8081-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-23 10:34:43.553 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:34:43.555 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:34:43.555 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:34:52.426 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees/2
2026-04-23 10:34:52.427 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:34:52.427 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:34:52.449 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:34:52.451 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:34:52.451 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:34:54.795 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees/1
2026-04-23 10:34:54.795 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:34:54.796 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:34:54.808 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:34:54.809 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:34:54.809 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:36:34.383 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:36:34.384 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:36:34.385 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:36:34.460 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:36:34.461 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:36:34.461 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:36:37.563 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees/3
2026-04-23 10:36:37.564 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:36:37.564 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:36:37.581 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:36:37.581 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:36:37.581 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:45:22.689 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-23 10:45:22.711 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-23 10:45:25.046 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-23 10:45:25.077 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-04-23 10:45:29.685 [main] INFO  com.idea.BankCopilotApplication-Starting BankCopilotApplication using Java 23.0.2 with PID 66029 (/Users/qi.wangwq/IdeaProjects/BankCopilot/bank-copilot/target/classes started by qi.wangwq in /Users/qi.wangwq/IdeaProjects/BankCopilot)
2026-04-23 10:45:29.686 [main] INFO  com.idea.BankCopilotApplication-No active profile set, falling back to 1 default profile: "default"
2026-04-23 10:45:31.228 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8081 (http)
2026-04-23 10:45:31.266 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8081"]
2026-04-23 10:45:31.268 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-04-23 10:45:31.269 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.39]
2026-04-23 10:45:31.336 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2026-04-23 10:45:31.336 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 1609 ms
2026-04-23 10:45:32.191 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8081"]
2026-04-23 10:45:32.209 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8081 (http) with context path '/'
2026-04-23 10:45:32.220 [main] INFO  com.idea.BankCopilotApplication-Started BankCopilotApplication in 2.905 seconds (process running for 4.0)
2026-04-23 10:45:33.560 [http-nio-8081-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-23 10:45:33.560 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-23 10:45:33.561 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 1 ms
2026-04-23 10:45:33.583 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:45:33.648 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:45:33.649 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:45:33.821 [http-nio-8081-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-23 10:45:34.278 [http-nio-8081-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2a3890be
2026-04-23 10:45:34.280 [http-nio-8081-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-23 10:46:03.104 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:46:03.106 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:46:03.106 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:46:03.187 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:46:03.188 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:46:03.189 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:46:18.829 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:46:18.831 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:46:18.831 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:46:18.854 [http-nio-8081-exec-4] WARN  com.idea.exception.GlobalExceptionHandler-业务异常 bizCode=2001, msg=该银行卡号不存在
2026-04-23 10:46:24.164 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:46:24.166 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:46:24.166 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:46:24.175 [http-nio-8081-exec-5] WARN  com.idea.exception.GlobalExceptionHandler-业务异常 bizCode=2001, msg=该银行卡号不存在
2026-04-23 10:46:31.962 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:46:31.963 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:46:31.963 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:46:31.987 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:46:31.988 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:46:31.988 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:46:36.211 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees/5
2026-04-23 10:46:36.212 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:46:36.212 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:46:36.226 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:46:36.227 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:46:36.227 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:46:55.928 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:46:55.929 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:46:55.929 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:46:55.965 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:46:55.966 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:46:55.966 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:47:04.359 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/brief
2026-04-23 10:47:04.360 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:47:04.360 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:47:10.837 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:47:10.838 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:47:10.838 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:47:12.135 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/account/info
2026-04-23 10:47:12.137 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:47:12.137 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:47:12.139 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/account/transactions
2026-04-23 10:47:12.140 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:47:12.140 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:47:12.594 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/brief
2026-04-23 10:47:12.595 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:47:12.596 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:47:14.132 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/account/info
2026-04-23 10:47:14.132 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/account/transactions
2026-04-23 10:47:14.134 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:47:14.134 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:47:14.134 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:47:14.134 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:47:14.547 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/brief
2026-04-23 10:47:14.548 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:47:14.548 [http-nio-8081-exec-9] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:48:28.302 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/account/info
2026-04-23 10:48:28.302 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/account/transactions
2026-04-23 10:48:28.303 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:48:28.303 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:48:28.303 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:48:28.304 [http-nio-8081-exec-10] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:48:42.451 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:48:42.452 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:48:42.452 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:48:43.500 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/brief
2026-04-23 10:48:43.501 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:48:43.502 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:52:43.727 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/brief
2026-04-23 10:52:43.749 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:52:43.749 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:53:13.195 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/assistant/brief
2026-04-23 10:53:13.196 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:53:13.197 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:54:34.760 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-23 10:54:34.773 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-23 10:54:36.872 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-23 10:54:36.909 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-04-23 10:54:42.531 [main] INFO  com.idea.BankCopilotApplication-Starting BankCopilotApplication using Java 23.0.2 with PID 67537 (/Users/qi.wangwq/IdeaProjects/BankCopilot/bank-copilot/target/classes started by qi.wangwq in /Users/qi.wangwq/IdeaProjects/BankCopilot)
2026-04-23 10:54:42.533 [main] INFO  com.idea.BankCopilotApplication-No active profile set, falling back to 1 default profile: "default"
2026-04-23 10:54:44.799 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8081 (http)
2026-04-23 10:54:44.812 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8081"]
2026-04-23 10:54:44.813 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-04-23 10:54:44.813 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.39]
2026-04-23 10:54:44.872 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2026-04-23 10:54:44.873 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 2299 ms
2026-04-23 10:54:45.690 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8081"]
2026-04-23 10:54:45.719 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8081 (http) with context path '/'
2026-04-23 10:54:45.736 [main] INFO  com.idea.BankCopilotApplication-Started BankCopilotApplication in 3.614 seconds (process running for 4.986)
2026-04-23 10:54:46.832 [http-nio-8081-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-23 10:54:46.832 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-23 10:54:46.833 [http-nio-8081-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 1 ms
2026-04-23 10:54:46.853 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:54:46.914 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:54:46.914 [http-nio-8081-exec-1] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:54:47.061 [http-nio-8081-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-23 10:54:47.459 [http-nio-8081-exec-1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@52c2dd5
2026-04-23 10:54:47.461 [http-nio-8081-exec-1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-23 10:55:13.384 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees/6/transfer/validate
2026-04-23 10:55:13.385 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:55:13.385 [http-nio-8081-exec-2] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:55:16.474 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees/6/transfer
2026-04-23 10:55:16.475 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:55:16.475 [http-nio-8081-exec-3] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:55:16.484 [http-nio-8081-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Creating new transaction with name [com.idea.service.impl.AccountServiceImpl.transfer]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
2026-04-23 10:55:16.485 [http-nio-8081-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Acquired Connection [HikariProxyConnection@142270313 wrapping com.mysql.cj.jdbc.ConnectionImpl@52c2dd5] for JDBC transaction
2026-04-23 10:55:16.486 [http-nio-8081-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Switching JDBC Connection [HikariProxyConnection@142270313 wrapping com.mysql.cj.jdbc.ConnectionImpl@52c2dd5] to manual commit
2026-04-23 10:55:16.564 [http-nio-8081-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Initiating transaction commit
2026-04-23 10:55:16.565 [http-nio-8081-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Committing JDBC transaction on Connection [HikariProxyConnection@142270313 wrapping com.mysql.cj.jdbc.ConnectionImpl@52c2dd5]
2026-04-23 10:55:16.568 [http-nio-8081-exec-3] DEBUG o.s.jdbc.support.JdbcTransactionManager-Releasing JDBC Connection [HikariProxyConnection@142270313 wrapping com.mysql.cj.jdbc.ConnectionImpl@52c2dd5] after transaction
2026-04-23 10:55:19.722 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/account/transactions
2026-04-23 10:55:19.723 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/account/info
2026-04-23 10:55:19.724 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:55:19.725 [http-nio-8081-exec-4] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:55:19.726 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:55:19.726 [http-nio-8081-exec-5] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:55:27.623 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees
2026-04-23 10:55:27.624 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:55:27.624 [http-nio-8081-exec-6] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:55:36.196 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees/6/transfer/validate
2026-04-23 10:55:36.197 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:55:36.197 [http-nio-8081-exec-7] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:55:37.730 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-===== TokenInterceptor 进来了，请求路径：/payees/6/transfer
2026-04-23 10:55:37.731 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-当前用户id为：1
2026-04-23 10:55:37.731 [http-nio-8081-exec-8] INFO  com.idea.interceptor.TokenInterceptor-token验证成功
2026-04-23 10:55:37.735 [http-nio-8081-exec-8] DEBUG o.s.jdbc.support.JdbcTransactionManager-Creating new transaction with name [com.idea.service.impl.AccountServiceImpl.transfer]: PROPAGATION_REQUIRED,ISOLATION_DEFAULT
